Reviews,Sentiment
"thầy giảng ngắn ngọn , nhưng rất dễ hiểu .",positive
giọng nói nhỏ nhưng giảng viên không chịu sử dụng micro làm khó nghe hơn .,negative
dạy dễ nghe dễ hiểu .,positive
nói quá nhanh !,negative
"giảng dạy dễ hiểu , rõ ràng minh bạch , dẫn chứng cụ thể .",positive
đồ án lập trình cần giao ngay đầu học kỳ để sinh viên có thể sắp xếp đầu tư .,negative
thầy dạy rất tâm huyết .,positive
giảng bài vài giải bài quá nhanh .,negative
không ai có thể không hài lòng về cách dạy của cô ( trừ những bạn không đi học ) .,positive
nghỉ học quá nhiều .,negative
"thầy có cách giảng dạy lưu loát , truyền đạt dễ hiểu .",positive
không được luyện tập nhiều về các kỹ năng .,negative
dạy nhiệt tình và có thêm buổi học phụ đạo .,positive
chưa tương tác tốt với sinh viên qua e-mail .,negative
giảng viên vần tạo thêm động lực học cho sinh viên .,positive
ít nhiệt tình trong việc hỗ trợ sinh viên làm đồ án .,negative
"bài giảng mang tính thực tế cao , giảng viên tận tình hướng dẫn .",positive
cô thường xuyên lên lớp muộn khiến học sinh phải đợi cô .,negative
"thầy dạy có tâm , thường dạy quá giờ .",positive
"lên lớp trễ , nghỉ không thấy thông báo .",negative
rất ok về mọi phần .,positive
"để cải tiến chất lượng môn học , em hi vọng nhà trường tăng thời lượng cho môn này , vì thực sự môn này còn nhiều vấn đề nhưng không đủ thời gian để dạy .",negative
thầy nhiệt tình tận tâm .,positive
đề nghị thầy đừng nghỉ nhiều quá mất bài của chúng em .,negative
"hướng dẫn tận tâm chu đáo , ăn mặc lịch sự và vui vẻ !",positive
thầy chỉ hướng dẫn cách làm bài mặc dù sinh viên không hiểu bản chất của vấn đề .,negative
thầy dạy rất tâm huyết và nhiệt tình giúp sinh viên có hướng tiếp cận tốt hơn .,positive
số lượng buổi học hơi ít so với nội dung thực hành .,negative
giảng viên vui tính thân thiện .,positive
thầy dạy chán chưa thu hút học sinh .,negative
"thầy luôn đi đúng giờ , không điểm danh .",positive
"em thấy bất cập là khi giải bài trên bảng ở giảng đường 1 , khoảng cách thì xa trong khi chữ viết của sinh viên lại rất mờ và nhỏ , khó có thể thấy rõ .",negative
"thưa , thầy là người cung cấp kiến thức rất chuẩn mực và sâu để em có thể tìm tòi , dễ dàng học hỏi thêm những kiến thức khác liên quan đến môn học .",positive
bài tập về nhà mức hơi khó .,negative
giáo viên tạo được cảm giác ham học và nhiệt tình với học sinh .,positive
cần giáo trình và bài tập .,negative
thầy rất giỏi và nhiệt tình .,positive
thầy dạy chủ yếu chứng minh công thức có sẵn nên hay mất thời gian và không đưa ra trọng tâm cho sinh viên học !,negative
"phương pháp giảng dạy của cô rất hay , đơn giản nhưng rất dễ hiểu , truyền đạt kiến thức tốt .",positive
không đảm bảo giờ giấc lên lớp .,negative
"thầy dạy truyền đạt rất tốt , dạy hay , dễ hiểu , nhiều bài tập .",positive
nên cung cấp cho sinh viên nhiều kiến thức thực tế qua các bài tập và thực hành .,negative
"thầy giảng dạy dễ hiểu , thân thiện .",positive
em không hài lòng về cách dạy .,negative
"tận tụy với sinh viên , bài giảng dễ hiểu .",positive
"đặc biệt là khi kiểm tra nghe cuối kỳ , có thể ví von âm thanh với máy nổ .",negative
"giảng dạy ngắn gọn , dễ hiểu .",positive
mong thầy càng giảng dạy tốt hơn cho đến sau này !,negative
"cô dạy rất nhiệt tình , cho sinh viên tiếp cận với nhiều thiết bị công nghệ .",positive
thầy dạy khá nhanh và khá khó hiểu .,negative
"giảng viên tạo nhiều bài tập , câu hỏi để mỗi thành viên trong lớp đều có thể tương tác .",positive
vấn đề điểm kiểm tra cuối kỳ gây nhiều tranh cãi trong sinh viên .,negative
"tận tình , chuẩn xác .",positive
giờ thực hành được tăng cường nhiều hơn nữa .,negative
"thầy giáo tận tâm , nhiệt tình .",positive
thầy wzjwz83 cần nâng cao sự am hiểu về môn học để phục vụ giảng dạy .,negative
phương pháp dạy tốt dễ hiểu .,positive
thực hành hình thức 2 giảng viên cần sử dụng thời gian của môn học có hiệu quả và ý nghĩa với học viên .,negative
"thầy dạy tận tâm , nhiệt tình , cho nhiều ví dụ để sinh viên hiểu bài .",positive
cách này không phù hợp với môn học .,negative
"giảng viên dạy nhiều kiến thức thực tế , cách dạy dễ hiểu .",positive
phát âm tốt và sữa sai khi sinh viên phát âm hoặc viết sai ngữ pháp .,negative
dễ trong việc tiếp xúc với thực tế sau này .,positive
nên dạy thực tế hơn một chút và máy chiếu nên rõ hơn .,negative
giảng hay .,positive
có sự thay đổi giảng viên trong quá trình học làm sinh viên không thích ứng kịp trong quá trình báo cáo làm các bài báo cáo trong thời gian đó nộp không đúng hạn bị trừ điểm .,negative
"cô giảng bài dễ hiểu , vui tính , hòa đồng với sinh viên .",positive
"đọc slide xong cũng hết giờ và coi như kiến thức đó đã được "" nạp "" .",negative
"giảng viên tận tâm , nhiệt tình , có nội dung bài giảng tốt .",positive
"giảng viên thường xuyên không đến lớp mà không thông báo nghỉ học , ảnh hưởng đến hoạt động học tập của sinh viên , vì vậy nhà trường nên nhắc nhở giảng viên về vấn đề này .",negative
"giáo viên nhiệt tình , đổi mới phương pháp dạy .",positive
tụi em cũng là người đóng học phí mà .,negative
cô dạy rất tận tình chu đáo .,positive
làm nhiều bài tập .,negative
"thầy nhiệt tình vui vẻ , thương sinh viên .",positive
đồ án quá khó so với sức của sinh viên .,negative
có giới thiệu về những công cụ hay .,positive
lớp này không phải wzjwz124 hướng dẫn thực hành .,negative
"giáo viên dạy có tâm huyết , nhiệt tình với sinh viên .",positive
cách diễn đạt của thầy hay nhưng chưa tạo cảm giác hứng thứ với người nghe .,negative
"bài giảng hay , gần gũi với sinh viên .",positive
thực ra em hiểu không nhiều thầy quá đi sâu vào lý thuyết .,negative
"giảng viên vui vẻ , nhiệt tình , thân thiện với sinh viên .",positive
"điều quan trọng là rất chật mà lớp thì đông , làm thầy phải chia ca và có bạn phải làm bài tập ngoài hành lang sau đó mới vào nộp .",negative
sự giảng dạy của giảng viên là rất gần với thực tế .,positive
"không ít bộ phận giảng viên dạy không đúng giờ , hoặc nghỉ dạy đột suất .",negative
"thầy nhiệt tình , thân thiện với học sinh .",positive
chương trình học quá nhiều và nhiều phần không cần thiết .,negative
tận tâm muốn làm việc tốt nhất cho sinh viên nhưng cách giảng bài trên lớp chắc thầy nên thay đổi chút xíu để tất cả mọi người cùng yêu thương thầy !,positive
liên hệ thực tế đến các môn lập trình .,negative
"nhiệt tình , truyền đạt kiến thức đến sinh viên tốt .",positive
"em cảm giác như môn vừa học là "" nhập môn lisp và prolog "" .",negative
tài liệu dùng cho học tập và tài liệu tham khảo đầy đủ .,positive
giảng viên chưa phân chia nhóm thực hành hợp lý .,negative
hướng dẫn tận tình .,positive
cho điểm thấp .,negative
"thầy rất quan tâm đến sinh viên , thầy tạo riêng một nhóm để các sinh viên trong lớp đặt câu hỏi cũng như bài tập .",positive
bài tập còn khó so với lớp yếu tiếng anh .,negative
"thầy bụng bự , vui tính , hòa đồng .",positive
em chỉ có ý kiến là các trang thiết bị trong các phòng học anh văn như vậy là chưa đảm bảo .,negative
thầy rất thoải mái với sinh viên .,positive
"tháng học 4 ngày , nghỉ 3 ngày , bù thì trùng lịch 1 lúc 3 môn bắt buộc nghỉ rớt môn .",negative
"giảng kỹ , lấy ví dụ rõ ràng , tận tâm .",positive
nên bổ sung phần lập trình socket ạ !,negative
giảng viên tận tâm .,positive
từ đó bọn em khó mà có được nhiều kiến thức về môn học này .,negative
"giảng viên giảng dễ hiểu , vui tính .",positive
cho cực kỳ nhiều bài và cực kỳ khó luôn .,negative
hướng dẫn rõ ràng .,positive
không quan tâm đến học sinh .,negative
tậm tân với sinh viên .,positive
môn này nếu được thực hành nhiều sẽ đảm bảo chất lượng hơn các bạn sinh viên tự tìm tòi cũng được nhưng sẽ tốt hơn nếu có người hướng dẫn .,negative
"giảng dạy ngắn gọn dễ hiểu , đi thẳng vào trọng tâm .",positive
giảng viên đi trễ nhiều lần .,negative
"rất hài lòng , hy vọng thầy sẽ mở mang thêm nhiều kiến thức nữa cho sinh viên .",positive
đây liệu có phải là chuyên môn nghề nghiệp của ngành công nghệ thông tin chúng ta .,negative
tuyệt vời là tính từ để mô tả môn học này .,positive
mọi thứ thầy dạy rất mơ hồ .,negative
"giảng viên dạy sát chương trình , truyền đạt được kiến thức cho sinh viên .",positive
giảng viên nên tập trung vào các phần kỹ năng của sinh viên .,negative
có nhiều hoạt động thực tiễn phù hợp với thực tế .,positive
thầy điểm danh nhiều quá ạ colonsmile .,negative
cô rất hiền colonsmile .,positive
"môn học nên có hình thức và báo cáo khác nhẹ hơn , vì đây là môn nhập môn .",negative
liên hệ thực tiễn tương đối tốt .,positive
cô nên cập nhật lại kiến thức mới nhất trong slide bài giảng .,negative
"có nhiều bài tập hay , rèn luyện kỹ năng tốt .",positive
cần thầy công bố điểm các bài kiểm tra sớm hơn nữa .,negative
rất hài lòng ạ .,positive
cần những giờ học sôi động hơn không học thuật quá nhiều .,negative
"giảng viên tận tâm , nhiệt tình , theo sát tình hình kiến thức sinh viên .",positive
đề làm thực hành thực sự chỉ dễ cho giảng viên .,negative
lại vui tính .,positive
cần giảm tải số lượng bài học trong mỗi tiết học .,negative
