Sentiment,Tokens,Reviews
positive,"['giảng_viên', 'tâm_lý', 'sinh_viên', 'giảng_viên', 'giảng']","giảng viên hiểu tâm lý sinh viên , giảng viên giảng bài dễ hiểu ."
negative,"['thầy', 'tập', 'hơi']",thầy cho bài tập hơi khó .
positive,[],hay .
negative,"['diễn', 'tiếng', 'việt_ràng']",diễn đạt ý sang tiếng việt chưa rõ ràng .
positive,"['trình_bày', 'slide', 'chi_tiết']",trình bày ý trong slide rất chi tiết .
negative,"['thầy', 'dạy', 'cứng_nhắc']",thầy dạy cứng nhắc và nhanh !
positive,"['tập', 'dạng']","bài tập nhiều , đầy đủ dạng ."
negative,"['truyền', 'chưa_được', 'thu_hút', 'hơi', 'khó_hiểu', 'chút']",truyền đạt chưa được thu hút nên hơi khó hiểu một chút .
positive,"['thầy', 'đi', 'dạy']",thầy đi dạy rất đúng giờ .
negative,[],quá khó và rất khó .
positive,"['nhiệt_tình', 'truyền', 'kiến_thức']",nhiệt tình truyền đạt kiến thức .
negative,"['giáo_trình', 'chuẩn_môn']",cần có bộ giáo trình chuẩn cho môn này .
positive,"['nhiệt_tình', 'sinh_viên', 'vui_vẻ']","cô rất nhiệt tình với sinh viên , vui vẻ , dễ chịu ."
negative,"['thực_hành_lý_thuyết', 'khăn', 'sinh_viên']",thực hành sớm hơn so với lý thuyết dẫn đến nhiều khó khăn cho sinh viên .
positive,"['lẽ', 'thầy', 'đậu', 'môn', 'gt', '2', '4', 'miệt_mài', 'học', 'đi', 'học']",có lẽ nhờ thầy em sẽ đậu môn gt 2 sau 4 năm miệt mài học đi học lại .
negative,"['máy', 'nhiễm', 'virus', 'chậm', 'đôi', 'hỏng', 'mềm', 'thực_hành']","nhiều máy còn bị nhiễm virus , chậm , đôi khi làm hỏng phần mềm thực hành ."
positive,"['thầy', 'giảng', 'nhiệt_tình']",thầy giảng bài nhiệt tình .
negative,"['mail', 'thầy', 'nhọc_công', 'đi', '20', 'km', 'trường', '?']","vậy thì em ở nhà làm bài , rồi mail cho thầy hỏi cũng được , nhọc công đi 20 km lên trường làm gì ?"
positive,"['tận_tâm', 'nhiệt_huyết', 'bầu_khí', 'lớp_học']","dễ hiểu , tận tâm , nhiệt huyết , tạo bầu không khí trong lớp học ."
negative,['lắm'],không hay lắm !
positive,"['dạy', 'lý_thuyết', 'lớp', 'kỹ', 'tận_tình', 'hướng', 'tập', 'học_sinh']",cô dạy lý thuyết trên lớp rất kỹ và tận tình trong việc hướng dẫn bài tập cho học sinh .
negative,"['nội_dung', 'thi', 'đối', 'sinh_viên', 'chuyên']",nội dung thi nặng đối với sinh viên không chuyên .
positive,"['thầy', 'liên_hệ', 'thực_tế', 'học']",thầy luôn liên hệ thực tế với những gì đang học .
negative,"['thầy', 'sinh_viên', '50', '49', 'sợ', 'thầy']",thầy dữ quá sinh viên 50 người thì 49 người sợ thầy .
positive,"['thầy', 'tận_tâm']","thầy tận tâm , dễ hiểu ."
negative,"['đề', 'thi']",đề thi nên dễ hơn .
positive,"['tổ_chức', 'hoạt_động', 'kết_hợp', 'môn_học', 'nâng', 'hiệu_quả']",cô tổ chức nhiều hoạt động kết hợp với môn học nhằm nâng cao hiệu quả .
negative,"['sinh_viên', 'lớp', 'thực_hành', 'hôm', 'nộp', 'nộp']",sinh viên lên lớp thì muốn làm cũng được không cần phải ngồi làm bài thực hành chỉ cần đến hôm nộp bài có bài nộp là được .
positive,"['giảng_viên', 'tận_tình', 'truyền', 'kiến_thức', 'lớp_học', 'nhàm_chán', 'giúp', 'sinh_viên', 'hứng_thú', 'học_trò', 'áp_dụng', 'kiến_thức', 'giúp', 'sinh_viên', 'vấn_đề', 'học']",giảng viên tận tình truyền đạt kiến thức biết cách làm lớp học không bị nhàm chán giúp sinh viên có hứng thú học hơn ngoài ra còn có các trò chơi áp dụng kiến thức giúp cho sinh viên hiểu hơn về vấn đề mới học .
negative,"['thầy', 'hứng_thú', 'môn_học']",thầy cần tạo thêm hứng thú cho môn học .
positive,"['giáo_viên', 'dạy']",giáo viên dạy rất dễ hiểu .
negative,"['nội_dung', 'thực_hành', 'mong', 'thầy', 'hướng', 'sinh_viên', 'kỹ', 'thực_hành', 'mặt', 'hướng', 'tài_liệu', 'tham_khảo']","một số nội dung thực hành mong thầy hướng dẫn sinh viên kỹ hơn , vì buổi thực hành phần lớn chỉ gặp mặt chứ không được nghe hướng dẫn cách làm hay tài liệu tham khảo ."
positive,"['tập', 'giảng_dạy', 'nhiệt_tình']",có nhiều bài tập và giảng dạy nhiệt tình .
negative,['thực'],chưa thực sự tốt .
positive,"['giải_đáp', 'thắc_mắc', 'nhiệt_tình']",giải đáp thắc mắc nhiệt tình .
negative,"['thầy', 'dạy']",thầy dạy rất nhanh .
positive,"['tiết', 'ôn_tập', 'bao_quát', 'kiến_thức', 'môn_học']",tiết ôn tập khá đầy đủ và bao quát các kiến thức của môn học .
negative,"['phòng', 'lab', 'máy', 'nâng']","không có , chỉ là phòng lab máy nên được nâng cấp ."
positive,"['yêu', 'thầy', 'hy_vọng', 'thầy', 'dạy', 'tiếp', 'môn_học', 'hi_hi']","em rất yêu thầy , hy vọng được thầy dạy tiếp ở các môn học sau này hi hi ."
negative,"['nhiên', 'chất', 'môn_học', 'chán', 'dạy']","tuy nhiên , bản chất môn học vẫn chán nên dù cô dạy rất hay nhưng cũng khó theo được ."
positive,"['thầy', 'nhiệt_tình', 'chia_sẻ', 'chủ_đề', 'thú_vị']",thầy rất nhiệt tình và chia sẻ nhiều chủ đề thú vị .
negative,"['môn', 'mạng', 'học', 'phòng', 'wzjwz24', 'wifi', 'phòng', 'yếu', 'xài', 'chậm']","môn mạng học ở phòng wzjwz24 , wifi ở phòng này khá yếu , xài rất chậm ."
positive,"['thầy', 'dạy', 'truyền']","thầy dạy truyền đạt tốt , dễ hiểu ."
negative,"['kỳ', 'thi', 'cuỗi', 'kỳ', 'sinh_viên', 'chưa_biết', 'học', 'cố_gắng']","gần tới kỳ thi cuỗi kỳ mà sinh viên chưa biết được mình đang học gì , dù có cố gắng nghe nhưng vẫn không hiểu ."
positive,"['thầy', 'vui_vẻ', 'kiến_thức', 'rộng']","thầy vui vẻ , dễ gần , kiến thức rộng ."
negative,"['giáo_trình', 'môn_học', 'cập_nhập']","giáo trình của môn học chưa đầy đủ , chưa cập nhập ."
positive,"['hứng_thú', 'học_tập']",tạo hứng thú trong học tập .
negative,"['sôi_nổi', 'lớp_học']",chưa tạo được sự sôi nổi giữa lớp học .
positive,['phương_pháp'],phương pháp dễ hiểu .
negative,"['kiến_nghị', 'nội_dung', 'môn_học', 'gắn_bó', 'nội_dung', 'tiểu_luận', 'kiểm_tra']","em xin có kiến nghị là nội dung môn học nên gắn bó hơn với nội dung các bài tiểu luận , kiểm tra ."
positive,"['tiếng', 'đẹp', 'gái']",cô tiếng anh đẹp gái quá .
negative,"['máy', 'thực_hành', 'cài', 'visual', 'studio', '2013']",máy thực hành nên cài visual studio 2013 .
positive,"['giáo_viên', 'vui', 'dạy', 'thực_tế']","giáo viên vui tính , dạy thực tế ."
negative,"['đôi', 'giảng', 'hơi']",đôi khi cô giảng hơi nhanh .
positive,"['giải', 'vấn_đề', 'sinh_viên', 'lý_thuyết']",giải thích được các vấn đề mà sinh viên chưa hiểu ở lý thuyết .
negative,"['phòng', 'học', 'nóng', 'máy_chiếu', 'hơi', 'mờ']","phòng học nóng , máy chiếu hơi mờ ."
positive,"['tận_tình', 'giảng', 'vui']","chị tận tình , giảng dễ hiểu và vui tính ."
negative,"['thầy', 'định_hướng', 'nghiên_cứu', 'hướng', 'triển_khai', 'đối', 'thực_hành']","thầy nên định hướng nghiên cứu , hướng dẫn cách triển khai đối với những bài thực hành khó ."
positive,"['thầy', 'tận_tâm', 'sinh_viên', 'sinh_viên']","thầy tận tâm với sinh viên , luôn nghĩ cho sinh viên ."
negative,"['mong', 'tiếp_tục', 'học', 'môn', 'cấu_trúc', 'rời_rạc', 'thầy']",em mong muốn được tiếp tục học môn cấu trúc rời rạc của thầy .
positive,"['giáo_viên', 'giúp', 'kỹ_năng', 'dạng', 'tập', 'giải', 'đề', 'nhiệt_tình', 'tận_tâm']","giáo viên giúp em có kỹ năng làm các dạng bài tập , giải các đề năm trước nhiệt tình và tận tâm ."
negative,"['mong', 'giảng_viên', 'lưu_tâm']",mong giảng viên lưu tâm .
positive,"['giảng_viên', 'nhiệt_tình_thương', 'giảng']","giảng viên nhiệt tình , dễ thương , giảng bài dễ hiểu ."
negative,"['thầy', 'giảng', 'buồn_ngủ', 'chán']",thầy giảng khá buồn ngủ và chán .
positive,"['thầy', 'nhiệt_tình', 'giảng_dạy']",thầy rất nhiệt tình trong việc giảng dạy .
negative,"['chương_trình', 'học', 'phân_bổ', 'thành', '2', 'chương_trình', 'cũ']",chương trình học nên được phân bổ ra riêng thành 2 phần như chương trình cũ .
positive,"['thầy', 'giảng', 'vui', 'gũi', 'học_sinh']","thầy giảng hay , vui , gần gũi với học sinh ."
negative,"['thầy_giáo', 'khắt_khe', 'đối', 'môn_học', 'nhập_môn']",thầy giáo quá khắc khe đối với một môn học mang tính nhập môn .
positive,"['thầy', 'vui', 'thân_thiện']",thầy rất vui tính và thân thiện .
negative,"['tất', 'tiết', 'thực_hành', '""', 'ta', 'tiết', 'thực_hành', 'xếp', 'lớp', 'thành', '1', '5', 'tiết', '""']","tất cả những gì thấy nói về nhưng tiết thực hành chỉ là "" chúng ta còn các tiết thực hành và tôi sẽ sắp xếp để lên lớp chung thành 1 buổi 5 tiết "" ."
positive,"['nhiệt_tình', 'thân_thiện']",nhiệt tình thân thiện .
negative,"['đồ_án', 'môn_học', 'đồ_án', 'phân_công', 'đồ_án', 'phù_hợp_lực', 'học_sinh_viên']",đồ án của môn học có những đồ án quá nặng trong khi phân công đồ án chưa phù hợp với lực học của từng sinh viên .
positive,"['tập', 'sinh_động']",bài tập sinh động .
negative,"['môn_học', 'lớp', 'hiệu_quả', 'thời_gian', 'trống']","môn học này khá nặng nhưng giờ lên lớp em thấy chưa hiệu quả , còn nhiều thời gian trống ."
positive,"['sinh_viên', 'hội', 'tham_gia', 'project', 'thực_tế']",cho sinh viên cơ hội tham gia project thực tế .
negative,"['môn_học_tập', 'vận_dụng', 'kiến_thức', 'tập', 'cụ_thể']","môn học cần làm nhiều bài tập , vận dụng những kiến thức vào bài tập cụ thể ."
positive,"['thầy', 'nhiệt_tình', 'buồn', 'chán', 'học']",thầy nhiệt tình không gây buồn chán khi học .
negative,"['nội_dung', 'hơi', 'khó_hiểu']",nội dung hơi khó hiểu .
positive,"['giảng_dạy', 'nhiệt_tình', 'nghiêm_túc', 'quan_tâm', 'sinh_viên']","giảng dạy nhiệt tình , nghiêm túc , có quan tâm đến sinh viên ."
negative,"['hiện_sinh_viên', 'mơ_màng', 'môn_học']",hiện tại sinh viên khá mơ màng về môn học này .
positive,"['thời_gian', 'lớp', 'hợp_lý']",thời gian lên lớp hợp lý .
negative,"['đề', 'thi', 'thực_hành', 'kỳ']",đề thi thực hành cuối kỳ chưa hay .
positive,"['giảng_viên', 'tận_tâm', 'nhiệt_tình', 'công_tác', 'giảng_dạy']","giảng viên rất tận tâm , nhiệt tình trong công tác giảng dạy ."
negative,"['môn_học', 'rộng', 'ios', 'store', 'sản_phẩm_chất', 'hiện']","môn học nên mở rộng ra ios , nơi store có nhiều sản phẩm chất lượng nhất hiện nay ."
positive,"['giáo_viên', 'dạy', 'nhiệt_tình', 'tận_tâm']",giáo viên dạy nhiệt tình và rất tận tâm .
negative,"['cường', 'viết']",tăng cường phần nghe và viết .
positive,"['thầy', 'dạy', 'nghiêm_túc', 'pha_trò', 'sôi_nổi', 'khí', 'lớp', 'đáp_ứng', 'kiến_thức', 'môn_học']","thầy dạy nghiêm túc nhưng lại rất dễ chịu , hay pha trò làm sôi nổi không khí trong lớp , đáp ứng đầy đủ kiến thức của môn học ."
negative,['truyền'],truyền đạt không hay .
positive,"['thoải_mái', 'hiệu_quả']","thoải mái , có hiệu quả ."
negative,"['thầy', 'hơi_nhỏ']",thầy nói hơi nhỏ nên có khi nghe được khi không nghe được .
positive,"['thầy', 'nhiệt_tình', 'giọng', '(', ')', 'tác_phong', 'gọn_gàng', 'nhẹn', 'dứt_khoát']","thầy nhiệt tình , giọng dễ nghe , làm việc đúng giờ ( cái này em rất thích ) , tác phong làm việc gọn gàng nhanh nhẹn , dứt khoát ."
negative,"['giảng', 'hơi', 'khô_khan']",cô giảng hơi khô khan !
positive,"['giảng_viên', 'đảm_bảo', 'giấc', 'học', 'bù']","giảng viên đảm bảo giờ giấc , học bù đầy đủ ."
negative,"['đôi', 'thể', 'đánh_giá', 'học_hành', 'àm', 'phương_diện']",đôi khi mọi chuyện một con người không thể đánh giá qua học hành được àm phải nhiều phương diện cô ạ .
positive,"['tập', 'giáo_viên', 'dạy', 'thú_vị']",bài tập giáo viên dạy khá thú vị .
negative,"['thầy', 'dạy', 'lố', 'môn_học']",thầy hay dạy lố giờ nên những bạn có môn học của những giờ sau hay bị mất bài .
positive,"['gũi', 'sinh_viên']",gần gũi sinh viên .
negative,"['thể', 'chữa', 'miễn', 'giảng_viên', 'đáp_án', 'gợi', 'sơ_sài']",có thể không cần chữa bài nào hết miễn sao giảng viên phải cho đáp án nếu quá khó chỉ cần gợi ý sơ sài cũng được .
positive,"['thầy', 'vui_vẻ', 'tận_tâm', 'giảng']",thầy vui vẻ tận tâm trong bài giảng .
negative,"['mong', 'thầy', 'chuẩn', 'nội_dung', 'giảng_dạy', 'đặc_biệt', 'slide']","mong thầy chuẩn bị nội dung giảng dạy tốt hơn , đặc biệt là slide ."
positive,"['học', 'ràng', 'bám_sát', 'nội_dung', 'thi']","bài học rõ ràng , bám sát nội dung thi ."
negative,"['tiếp_thu', 'giảng']",khó tiếp thu bài giảng .
positive,"['wzjwz221', 'nhiệt_tình_thực_hành', 'tận_tâm', 'sẵn_sàng', 'giúp_đỡ', 'lỗi', 'sai', 'khắc_phục']","cô wzjwz221 rất nhiệt tình trong giờ thực hành , tận tâm , sẵn sàng giúp đỡ tìm lỗi sai và chỉ cách khắc phục ."
negative,['lý_thuyết'],quá nhiều lý thuyết .
positive,"['chất', 'giảng_dạy', 'rất_tốt']",chất lượng giảng dạy rất tốt .
negative,"['học', 'đợt', 'thi', 'kỳ', 'thông_báo', 'nghỉ', 'lịch', 'bù', 'da', 'thời_gian', 'thông_báo', 'trễ']",buổi học cuối đợt thi giữa kỳ được thông báo nghỉ và lịch bù trên da nhưng thời gian thông báo quá trễ .
positive,"['thầy_vẻ', 'giỏi']",là thầy có vẻ giỏi .
negative,"['chia', 'môn', 'thực_hành', 'sinh_viên', 'thể', 'thiết_kế', 'mạch', 'kiểm_tra', 'kit']","cần chia nhỏ thêm các phần của môn thực hành , khi đó sinh viên sẽ dễ làm và có thể hiểu được bài rõ hơn khi thiết kế mạch và kiểm tra trên kit ."
positive,"['giáo_viên', 'nhiệt_tình', 'gũi']",giáo viên luôn nhiệt tình và gần gũi .
negative,"['thầy', 'dạy', 'bám_sát', 'môn_học', 'dạy', 'kỹ', 'đánh_giá', 'kỳ', 'kỹ_lưỡng', 'chút']",thầy cần dạy bám sát vào môn học và chỉ dạy kỹ hơn về việc đánh giá cuối kỳ kỹ lưỡng hơn một chút .
positive,"['giảng_viên', 'nhiệt_tình', 'bám_sát', 'thực_tế']","giảng viên nhiệt tình , bám sát thực tế ."
negative,"['giảng_viên', 'chuyên', 'vhdl', 'môn_học', 'sử_dụng', 'hdl', 'giảng_viên', 'giải_đáp']","giảng viên chuyên về vhdl , về môn học này thì sử dụng hdl nên có nhiều phần giảng viên không giải đáp được ."
