Sentiment,Tokens,Reviews
positive,"['thầy', 'dạy', 'lý_thuyết', 'kỹ']",thầy dạy lý thuyết kỹ .
negative,"['nên', 'có', 'các', 'buổi', 'ra', 'ngoài', 'tiếp_xúc', 'ví_dụ', 'như', 'quận', '1', 'có', 'các', 'người', 'nước_ngoài', 'trung_tâm', 'văn_hóa', 'thanh_niên', 'có', 'câu', 'lạc_bộ', 'tiếng', 'anh']","nên có các buổi ra ngoài tiếp xúc ví dụ như quận 1 có các người nước ngoài , trung tâm văn hóa thanh niên có câu lạc bộ tiếng anh ."
positive,"['thầy', 'rất', 'tuyệt_vời']",thầy rất tuyệt vời !
negative,"['những', 'thiết_bị', 'phục_vụ', 'cho', 'việc', 'giảng_dạy', 'cần', 'được', 'trang_bị', 'tốt', 'hơn', 'ví_dụ', 'như', 'máy_chiếu', 'hơi', 'bị', 'mờ', 'các', 'bạn', 'ngồi', 'ở', 'phía', 'sau', 'không', 'thấy', 'phòng', 'học', 'chỉ_có', '2', 'cái', 'phạt', 'rất', 'nóng_nực', 'vào', 'mùa', 'hè']","những thiết bị phục vụ cho việc giảng dạy cần được trang bị tốt hơn , ví dụ như máy chiếu hơi bị mờ , các bạn ngồi ở phía sau không thấy , phòng học chỉ có 2 cái phạt , rất nóng nực vào mùa hè ."
positive,"['giáo_viên', 'truyền_đạt', 'tốt', 'tạo', 'nhiều', 'cảm_hứng', 'cho', 'sinh_viên', 'giúp', 'nâng_cao_trình_độ', 'ngoại_ngữ']","giáo viên truyền đạt tốt , tạo nhiều cảm hứng cho sinh viên , giúp nâng cao trình độ ngoại ngữ ."
negative,"['giảng_viên', 'còn', 'vắng', 'nhiều', 'buổi', 'và', 'thông_báo', 'vắng', 'chưa', 'hợp_lý']",giảng viên còn vắng nhiều buổi và thông báo vắng chưa hợp lý .
positive,"['vui_tính', 'trình_độ', 'chuyên_môn', 'cao', 'và', 'thân_thiện']","vui tính , trình độ chuyên môn cao và thân thiện ."
negative,"['nên', 'có', 'hướng_dẫn', 'chi_tiết', 'hơn']",nên có hướng dẫn chi tiết hơn .
positive,"['phương_pháp', 'dạy', 'của', 'thầy', 'rất', 'hiệu_quả']",phương pháp dạy của thầy rất hiệu quả .
negative,"['thầy', 'có', 'hơi', 'khó_khăn', 'trong', 'phần', 'điểm_danh', 'vài', 'lần', 'em', 'vào', 'trễ', 'nhưng', 'không', 'được', 'thầy', 'điểm_danh']","thầy có hơi khó khăn trong phần điểm danh , vài lần em vào trễ nhưng không được thầy điểm danh ."
positive,"['thầy', 'giải_đáp', 'thắc_mắc', 'nhiệt_tình']",thầy giải đáp thắc mắc nhiệt tình .
negative,"['giờ', 'thực_hành', 'hầu_như', 'không', 'dạy', 'được', 'gì', 'nên', 'lúc', 'đầu', 'em', 'thường', 'ra', 'sớm', 'và', 'sau', 'đó', 'không', 'vào', 'lớp', 'thực_hành']","giờ thực hành hầu như không dạy được gì , nên lúc đầu em thường ra sớm và sau đó không vào lớp thực hành ."
positive,"['vui_tính', 'nhiệt_tình', 'và', 'quan_tâm', 'đến', 'sinh_viên']","vui tính , nhiệt tình và quan tâm đến sinh viên ."
negative,"['hướng_dẫn', 'cách', 'tiếp_cận', 'bài', 'mới', 'khó_hiểu']",hướng dẫn cách tiếp cận bài mới khó hiểu .
positive,"['cách', 'đánh_giá', 'quá_trình', 'học_tập_hợp_lý', 'lắng_nghe', 'ý_kiến', 'của', 'sinh_viên']","cách đánh giá quá trình học tập hợp lý , lắng nghe ý kiến của sinh viên ."
negative,"['vì', 'lịch', 'thực_hành', 'không', 'được', 'sắp_xếp', 'từ', 'đầu', 'dẫn', 'đến', 'trùng', 'giờ', 'với', 'môn', 'khác']",vì lịch thực hành không được sắp xếp từ đầu dẫn đến trùng giờ với môn khác .
positive,"['thảo_luận', 'với', 'sinh_viên', 'qua', 'moodle', 'và', 'facebo', 'ok']",thảo luận với sinh viên qua moodle và facebook .
negative,"['nhiều', 'khi', 'giải_đáp', 'còn', 'khó_hiểu']",nhiều khi giải đáp còn khó hiểu .
positive,"['cô', 'truyền_đạt', 'kiến_thức', 'rất', 'hiệu_quả']",cô truyền đạt kiến thức rất hiệu quả .
negative,"['em', 'không', 'hề', 'thấy', 'thầy', 'đứng', 'lớp']",em không hề thấy thầy đứng lớp .
positive,"['thầy', 'dạy', 'nhiệt_tình', 'chất_lượng', 'đồ_án', 'tốt']","thầy dạy nhiệt tình , chất lượng đồ án tốt ."
negative,"['giảng_đường', 'ngột_ngạt', 'và', 'nóng_nực', 'từ', 'tiết', '2', 'trở_đi', 'thì', 'rất', 'khó', 'tập_trung_học']","giảng đường ngột ngạt và nóng nực , từ tiết 2 trở đi thì rất khó tập trung học ."
positive,"['thầy', 'rất', 'tận_tâm', 'quan_tâm', 'sinh_viên', 'rất', 'nhiều', 'ngoài', 'giờ', 'trên', 'lớp', 'sinh_viên', 'cũng', 'có_thể', 'hỏi', 'thầy', 'bất_kỳ', 'khi', 'nào', 'thầy', 'giúp_đỡ', 'rất', 'khoa_học', 'và', 'nhiệt_tình']","thầy rất tận tâm , quan tâm sinh viên rất nhiều , ngoài giờ trên lớp sinh viên cũng có thể hỏi thầy bất kỳ khi nào , thầy giúp đỡ rất khoa học và nhiệt tình ."
negative,"['cần', 'phương_pháp', 'học', 'môn', 'này']",cần phương pháp học môn này .
positive,"['thầy', 'giảng_dạy', 'dễ', 'hiểu']",thầy giảng dạy dễ hiểu .
negative,"['tập_trung', 'làm', 'nổi_bật', 'ý_nghĩa', 'và', 'mục_tiêu', 'môn_học']",tập trung làm nổi bật ý nghĩa và mục tiêu môn học .
positive,"['cô', 'dễ_chịu']",cô dễ chịu !
negative,"['nội_dung', 'giảng_dạy', 'của', 'cô', 'còn', 'sơ_sài']",nội dung giảng dạy của cô còn sơ sài .
positive,"['dạy', 'sát', 'chương_trình']",dạy sát chương trình .
negative,"['bài', 'giảng', 'cần', 'rõ_ràng', 'hơn']",bài giảng cần rõ ràng hơn .
positive,"['cung_cấp', 'bài', 'giảng', 'tốt']",cung cấp bài giảng tốt .
negative,"['phòng', 'thực_hành', 'cơ_bản', 'của', 'trường', 'còn', 'quá', 'kém', 'vậy', 'tăng', 'học_phí', 'đầu', 'năm', 'để', 'làm', 'gì']","phòng thực hành cơ bản của trường còn quá kém , vậy tăng học phí đầu năm để làm gì ."
positive,"['ân_cần', 'giải_đáp', 'thác', 'mắc', 'của', 'sinh_viên']",ân cần giải đáp thác mắc của sinh viên .
negative,"['đề', 'thực_hành', 'cho', 'xa_rời', 'với', 'lý_thuyết', 'rất', 'nhiều', 'những', 'phần', 'lý_thuyết', 'chưa', 'học', 'thực_hành', 'đã', 'bắt', 'nộp', 'bài', 'rồi']",đề thực hành cho xa rời với lý thuyết rất nhiều những phần lý thuyết chưa học thực hành đã bắt nộp bài rồi .
positive,"['thầy', 'dạy', 'kỹ', 'các', 'vấn_đề']",thầy dạy kỹ các vấn đề .
negative,"['không', 'gặp', 'giảng_viên', 'được', 'một', 'lần', 'nào']",không gặp giảng viên được một lần nào .
positive,"['thầy', 'rất', 'dễ_thương', 'thân_thiện']","thầy rất dễ thương , thân thiện ."
negative,"['giáo_viên', 'nói', 'hơi_nhỏ', 'khó', 'nghe']","giáo viên nói hơi nhỏ , khó nghe ."
positive,"['thảo', 'mai']",thảo mai .
negative,"['thầy', 'dạy', 'không', 'có', 'tương_tác', 'nhiều']",thầy dạy không có tương tác nhiều .
positive,"['giảng_viên', 'rất', 'nhiệt_tình', 'trình_bày', 'bài', 'giảng', 'hay', 'dễ', 'hiểu']","giảng viên rất nhiệt tình , trình bày bài giảng hay , dễ hiểu ."
negative,"['dạy', 'hơi', 'nhanh', 'sinh_viên', 'khó', 'theo', 'kịp']","dạy hơi nhanh , sinh viên khó theo kịp ."
positive,"['môn_học', 'rất', 'hay']",môn học rất hay .
negative,"['không', 'nên', 'sử_dụng', 'thực_hành', 'hình_thức', '2']",không nên sử dụng thực hành hình thức 2 .
positive,"['thầy', 'dạy', 'rất', 'hay', 'dễ', 'hiểu', 'thân_thiện', 'với', 'sinh_viên']","thầy dạy rất hay , dễ hiểu , thân thiện với sinh viên ."
negative,"['dạy', 'máy_móc', 'thiếu', 'thực_tế']","dạy máy móc , thiếu thực tế ."
positive,"['khác', 'với', 'thầy', 'wzjwz286', 'dạy', 'lý_thuyết', 'thầy', 'rất', 'nhiệt_tình', 'trong', 'việc', 'giảng_dạy', 'của', 'mình']","khác với thầy wzjwz286 dạy lý thuyết , thầy rất nhiệt tình trong việc giảng dạy của mình ."
negative,"['chủ_đề', 'học', 'thường', 'lan_man']",chủ đề học thường lan man .
positive,"['thầy', 'dạy', 'rất', 'hay', 'cho', 'mỗi', 'nhóm', 'lên', 'thuyết_trình', 'hỏi_đáp', 'giúp', 'cả', 'lớp', 'hiểu', 'bài']","thầy dạy rất hay , cho mỗi nhóm lên thuyết trình , hỏi đáp giúp cả lớp hiểu bài ."
negative,"['thường_xuyên', 'vào', 'lớp', 'muộn', '8h', 'mới', 'vào', 'tới', 'lớp']","thường xuyên vào lớp muộn , 8h mới vào tới lớp ."
positive,"['thầy', 'nhiệt_tình', 'truyền_đạt', 'kỹ', 'và', 'rõ', 'giúp', 'sinh_viên', 'có', 'hứng_thú', 'học_tập']","thầy nhiệt tình , truyền đạt kỹ và rõ giúp sinh viên có hứng thú học tập ."
negative,"['phần', 'bài_làm', 'trên', 'moodle', 'có', 'nhiều', 'sai_sót', 'gây', 'ảnh_hưởng', 'đến', 'điểm', 'chuyên_cần']",phần bài làm trên moodle có nhiều sai sót gây ảnh hưởng đến điểm chuyên cần .
positive,"['giáo_viên', 'truyền_đạt', 'tốt']",giáo viên truyền đạt tốt .
negative,"['thầy', 'hay', 'cho', 'nghỉ', 'rồi', 'lại', 'thông_báo', 'đi', 'học', 'bù', 'nhiều', 'khi', 'làm', 'lỡ', 'thời_gian', 'của', 'sinh_viên']","thầy hay cho nghỉ , rồi lại thông báo đi học bù , nhiều khi làm lỡ thời gian của sinh viên ."
positive,"['cô', 'dù', 'đang', 'mang', 'bầu', 'nhưng', 'dạy', 'rất', 'nhiệt_tình', 'với', 'học_sinh', 'cô', 'thường', 'cho', 'bài_tập', 'về', 'nhà', 'làm', 'cho', 'sinh_viên', 'tính', 'tự_giác', 'nhưng', 'không', 'tạo', 'nhiều', 'áp_lực']","cô dù đang mang bầu nhưng dạy rất nhiệt tình với học sinh , cô thường cho bài tập về nhà làm , cho sinh viên tính tự giác nhưng không tạo nhiều áp lực ."
negative,"['thái_độ', 'hơi', 'khó_chịu', 'với', 'sinh_viên']",thái độ hơi khó chịu với sinh viên .
positive,"['dạy', 'nhiệt_huyết']",dạy nhiệt huyết .
negative,"['mang_tiếng', 'phòng', 'lab', 'của', 'một', 'khoa', 'mà', 'không', 'bằng', 'phòng', 'lab', 'thực_hành', 'cơ_bản']",mang tiếng phòng lab của một khoa mà không bằng phòng lab thực hành cơ bản .
positive,"['liên_hệ', 'kiến_thức', 'với', 'chuyện', 'thực_tiễn']",liên hệ kiến thức với chuyện thực tiễn .
negative,"['thầy', 'dạy', 'dễ', 'hiểu', 'nhưng', 'còn', 'chưa', 'cho', 'nhiều', 'bài_tập']",thầy dạy dễ hiểu nhưng còn chưa cho nhiều bài tập .
positive,"['thầy', 'dạy', 'tận_tâm', 'giúp_đỡ', 'học_sinh', 'phương_pháp', 'giảng_dạy', 'đạt', 'hiệu_quả']","thầy dạy tận tâm , giúp đỡ học sinh , phương pháp giảng dạy đạt hiệu quả ."
negative,"['phần', 'chấm', 'bài', 'của', 'giảng_viên', 'chỉ_có', 'nhắm', 'vào', 'các', 'bạn', 'thuộc', 'bài']",phần chấm bài của giảng viên chỉ có nhắm vào các bạn thuộc bài .
positive,"['thầy', 'giảng', 'bài', 'hay', 'cuốn_hút', 'người', 'nghe']","thầy giảng bài hay , cuốn hút người nghe ."
negative,"['thầy', 'không', 'tổ_chức', 'đủ', '3', 'buổi', 'họp', 'lớp', '(', 'chỉ', 'được', '1', 'buổi', ')', 'và', 'sau', 'buổi', 'đó', 'thì', 'biệt_tích', 'đến', 'gần', 'cuối', 'học_kỳ', 'sinh_viên', 'gửi', 'mail', 'thì', 'trả_lời', 'rất', 'trễ', 'thậm_chí', 'một_số', 'sinh_viên', 'không', 'được', 'trả_lời']",thầy không tổ chức đủ 3 buổi họp lớp ( chỉ được 1 buổi ) và sau buổi đó thì biệt tích đến gần cuối học kỳ sinh viên gửi mail thì trả lời rất trễ thậm chí một số sinh viên không được trả lời .
positive,"['giảng_viên', 'nhiệt_tình', 'tốt', 'với', 'sinh_viên']","giảng viên nhiệt tình , tốt với sinh viên ."
negative,"['giáo_viên', 'tới', 'ngày', 'cuối', 'cung', 'mới', 'dạy', 'nội_dung', 'thi', 'nên', 'nếu', 'có', 'việc', 'bận', 'không', 'học', 'bù', 'được']",giáo viên tới ngày cuối cung mới dạy nội dung thi nên nếu có việc bận không học bù được .
positive,"['cô', 'giảng', 'rất', 'hay', 'và', 'thu_hút', 'học_sinh']",cô giảng rất hay và thu hút học sinh !
negative,"['giảm', 'số_lượng', 'sinh_viên', 'fraction', 'lớp']",giảm số lượng sinh viên fraction lớp .
positive,"['thầy', 'dạy', 'hay', 'nhiệt_tình', 'giúp_đỡ', 'sinh_viên', 'dễ_tính', 'sẵn_sàng', 'giải_đáp', 'mọi', 'thắc_mắc', 'của', 'sinh_viên']","thầy dạy hay , nhiệt tình giúp đỡ sinh viên , dễ tính sẵn sàng giải đáp mọi thắc mắc của sinh viên ."
negative,"['nội_dung', 'giảng_dạy', 'còn', 'mơ_hồ']",nội dung giảng dạy còn mơ hồ .
positive,"['giảng_viên', 'dạy', 'tốt', 'dễ', 'hiểu', 'vui_tính', 'và', 'rất', 'nhiệt_tình']","giảng viên dạy tốt , dễ hiểu , vui tính và rất nhiệt tình ."
negative,"['cơ_sở', 'vật_chất', 'nên', 'cải_thiện', 'nên', 'có', 'nhiều', 'thực_hành', 'bổ_ích', 'hơn', 'nữa', 'em', 'xin', 'cảm_ơn']","cơ sở vật chất nên cải thiện , nên có nhiều thực hành bổ ích hơn nữa , em xin cảm ơn ."
positive,"['chủ_động', 'tập_trung', 'vào', 'sinh_viên']","chủ động , tập trung vào sinh viên ."
negative,"['không', 'đảm_bảo', 'đúng', 'thời_gian', 'dạy_học']",không đảm bảo đúng thời gian dạy học .
positive,"['cô', 'hỗ_trợ', 'tốt', 'nhiệt_tình']","cô hỗ trợ tốt , nhiệt tình ."
negative,"['bài_tập', 'thầy', 'ra', 'hơi', 'khó']",bài tập thầy ra hơi khó .
positive,"['học', 'thầy', 'được', 'điểm_cao']",học thầy được điểm cao .
negative,"['giảng_viên', 'giảng', 'và', 'chiếu', 'slide', 'đôi_khi', 'nhanh', 'nên', 'chậm', 'lại']",giảng viên giảng và chiếu slide đôi khi nhanh nên chậm lại .
positive,"['có', 'nhiều', 'câu', 'hỏi', 'hay', 'để', 'sinh_viên', 'cùng', 'thảo_luận', 'nhằm', 'tìm', 'ra', 'nhiều', 'phương_pháp', 'khác_nhau', 'để', 'tiếp_cận', 'vấn_đề']",có nhiều câu hỏi hay để sinh viên cùng thảo luận nhằm tìm ra nhiều phương pháp khác nhau để tiếp cận vấn đề .
negative,"['ít', 'bài_tập', 'nâng', 'cao']",ít bài tập nâng cao .
positive,"['nhiệt_tình', 'tận_tâm', 'với', 'sinh_viên']","nhiệt tình , tận tâm với sinh viên ."
negative,"['hiện', 'có', 'quá', 'nhiều', 'kiến_thức', 'quá', 'rộng', 'không', 'tập_trung', 'chuyên_sâu', 'nên', 'gây', 'khó_khăn', 'trong', 'tiếp_thu']","hiện có quá nhiều kiến thức , quá rộng , không tập trung chuyên sâu nên gây khó khăn trong tiếp thu ."
positive,"['nhiệt_tình', 'và', 'tận_tâm']",nhiệt tình và tận tâm .
negative,"['cô', 'nói_nhanh', 'quá', 'em', 'nghe', 'không', 'kịp']","cô nói nhanh quá , em nghe không kịp ."
positive,"['sự', 'thân_thiện', 'giúp', 'giảm', 'căng_thẳng', 'trong', 'buổi', 'học']",sự thân thiện giúp giảm căng thẳng trong buổi học .
negative,"['cải_thiện', 'cơ_sở', 'vật_chất', 'và', 'thiết_bị', 'dạy_học']",cải thiện cơ sở vật chất và thiết bị dạy học .
positive,"['dạy', 'hay', 'nhiệt_huyết', 'với', 'nghề', 'chăm', 'cho', 'học_sinh']","dạy hay , nhiệt huyết với nghề , chăm cho học sinh ."
negative,"['giảng', 'sinh_động', 'hơn', 'giao_tiếp', 'với', 'sinh_viên', 'bằng', 'tiếng', 'anh', 'thay_vì', 'đa_phần', 'là', 'tiếng', 'việt']","giảng sinh động hơn , giao tiếp với sinh viên bằng tiếng anh thay vì đa phần là tiếng việt ."
positive,"['tận_tâm', 'với', 'nghề', 'rất', 'quan_tâm', 'đến', 'sinh_viên', 'luôn', 'giải_đáp', 'những', 'thắc_mắc', 'trong', 'thời_gian', 'nhanh', 'nhất', '(', 'kể_cả', 'qua', 'gmail', ')']","tận tâm với nghề , rất quan tâm đến sinh viên , luôn giải đáp những thắc mắc trong thời gian nhanh nhất ( kể cả qua gmail ) ."
negative,"['thầy', 'sửa', 'bài', 'còn', 'chưa', 'kỹ']",thầy sửa bài còn chưa kỹ .
positive,"['giảng_viên', 'làm', 'rõ', 'được', 'vấn_đề', 'dạy', 'những', 'kiến_thức', 'thật_sự', 'thiết_thực', 'cho', 'sinh_viên', 'truyền_đạt', 'những', 'kinh_nghiệm', 'thực_tế', 'trong', 'quá_trình', 'giảng_dạy']","giảng viên làm rõ được vấn đề , dạy những kiến thức thật sự thiết thực cho sinh viên , truyền đạt những kinh nghiệm thực tế trong quá trình giảng dạy ."
negative,"['truyền_đạt', 'hơi', 'kém']",truyền đạt hơi kém .
positive,"['giảng_viên', 'giảng_dạy', 'nhiệt_tình', 'bài', 'học_sinh_động', 'dễ', 'hiểu']","giảng viên giảng dạy nhiệt tình , bài học sinh động , dễ hiểu ."
negative,"['nên', 'bổ_sung', 'phần', 'xây_dựng', 'kiến_trúc', 'game', 'tiếp_xúc', 'vơi', 'các', 'kiến_trúc', 'game', 'phổ_biến', 'hiện_nay']","nên bổ sung phần xây dựng kiến trúc game , tiếp xúc vơi các kiến trúc game phổ biến hiện nay ."
positive,"['giáo_viên', 'vào', 'tiết', 'đúng', 'giờ', 'giảng_dạy', 'nhiệt_tình', 'tận_tâm']","giáo viên vào tiết đúng giờ , giảng dạy nhiệt tình , tận tâm ."
